,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,s1,s2,s3,g_x,g_y,a1,a2,a3
23,0.1359487384130374,0.4811631121812056,-0.2970323892953829,0.0420922761261025,0.1789757828943737,-0.0892618011096909,1.45026210869089,-3.862119044033979,3.9030718317114936,0.0185988037158364,0.8328352583801506,1.0,-0.2,0.6
24,0.0979295874457944,0.490316016363627,-0.2897385078863169,0.0777920114652571,0.1885066382730961,-0.0668225061410905,2.490161369529922,-3.868490600315993,3.882521434270047,0.0185988037158364,0.8328352583801506,-0.6,0.0,0.6
25,0.0670487014339625,0.4954840780852795,-0.2777709535224612,0.1133282726384846,0.1953867689676511,-0.0427084360797925,1.9936045790211687,-3.981182517949021,3.993647865274866,0.0185988037158364,0.8328352583801506,-0.8,0.2,0.2
26,0.048060111089549,0.4976848658760483,-0.2626318259768851,0.1449983585563888,0.1991136153298663,-0.0188087264393418,1.2170174570688737,-3.7266219209503855,3.852075969030047,0.0185988037158364,0.8328352583801506,-0.8,0.2,0.2
27,0.0418560504063513,0.4982449909877479,-0.2439214326472723,0.1746491760510257,0.1999270330736211,0.0054019854108647,0.396571765031222,-3.7221717693675735,3.85778921601382,0.0185988037158364,0.8328352583801506,0.2,0.2,0.0
28,0.0334145620344519,0.4988822176065667,-0.220753745911627,0.2031447357575007,0.1978442581318474,0.0292856538984353,0.5389372569325619,-3.8990995619751394,3.817918230080227,0.0185988037158364,0.8328352583801506,1.0,1.0,1.0
29,0.0101862991904042,0.4998962285402877,-0.1977518538720071,0.2255974385718604,0.1910373376605026,0.0592008075923556,1.480298885216844,-3.4121751915353213,4.887643209355587,0.0185988037158364,0.8328352583801506,0.0,0.0,0.0
30,-0.0135718412697719,0.4998157711842916,-0.1675913309326213,0.2488235233980754,0.1787062810187545,0.0898001398910153,1.512641196061003,-4.041765063438384,5.256574599583073,0.0185988037158364,0.8328352583801506,0.0,0.0,0.0
31,-0.4997493224147923,0.0158308163388984,0.065879898774349,0.2926770215399247,0.1824800662814666,0.0818597911670407,0.0,0.0,0.0,0.4603552644003631,0.520107788508222,-0.8,-0.8,-0.8
32,-0.4995918125114227,0.0201995265180023,0.0701236025028573,0.2916893559457068,0.1845457477595349,0.0770899927608903,-0.2783023199714991,-0.4623089751368222,-0.827292503158148,0.4603552644003631,0.520107788508222,-0.8,-0.8,-0.8
33,-0.4986213929471479,0.0371039956803286,0.0820157574500415,0.2885713352533406,0.1886307530438281,0.066471339734643,-1.077995228038394,-1.304538009494946,-1.8109985130098936,0.4603552644003631,0.520107788508222,-0.8,-0.8,-0.8
34,-0.4955470285517737,0.0665818480781929,0.1014852987901357,0.28231318447688,0.1937654614584494,0.0495474110907337,-1.8870733203457828,-2.1702975819185566,-2.815687215372476,0.4603552644003631,0.520107788508222,-0.8,-0.8,0.2
35,-0.488112935842779,0.1083778661117809,0.1280950940120392,0.2712778039022854,0.197234559055506,0.0331440600135243,-2.703391084294695,-3.057725531319809,-2.6692013235403085,0.4603552644003631,0.520107788508222,-0.8,-0.8,1.0
36,-0.4731289092401197,0.1617066332630007,0.1607660708637374,0.2532869330601872,0.1987265819229406,0.0225332118710304,-3.5282879103630806,-3.959884704423729,-1.7055864196822317,0.4603552644003631,0.520107788508222,-0.4,0.2,1.0
37,-0.4493667620818135,0.2192476069107866,0.1900124862678885,0.232153516153203,0.1991850031912451,0.0180370314548617,-3.965799061953136,-3.830823781131876,-0.719314453248,0.4603552644003631,0.520107788508222,0.2,0.0,0.0
38,-0.4201054521315389,0.2711298749480685,0.2168079940382437,0.2073506540166026,0.1995410416530418,0.0135415174932148,-3.7942741606615016,-3.876518681536407,-0.7177388717828258,0.4603552644003631,0.520107788508222,0.0,0.0,-0.2
39,-0.3844748598800354,0.3196546294365641,0.2406242250815761,0.1791646792866579,0.1998898239951729,0.0066376398801659,-3.834849573216317,-3.917758810849142,-1.1002423129259495,0.4603552644003631,0.520107788508222,0.0,0.0,0.6
40,-0.3427765209616389,0.364011341413197,0.2609699263150979,0.1479685694973508,0.1999704161341165,0.0034398649898311,-3.878084314824336,-3.954295066304339,-0.5091087136192329,0.4603552644003631,0.520107788508222,0.0,0.0,0.2
41,-0.2954375622261423,0.4033815152258148,0.2773923346678256,0.1142518825557506,0.1999943183789526,0.0015075198632579,-3.9222122159116224,-3.981837754589871,-0.3075670021199688,0.4603552644003631,0.520107788508222,0.0,0.2,0.2
42,-0.2430128848674792,0.43697223915071,0.2890362772381712,0.0803618718068402,0.1999982762313806,0.0008303640625426,-3.966352431712962,-3.804426750264075,-0.1077745852512087,0.4603552644003631,0.520107788508222,0.2,0.0,1.0
43,-0.1890922887971224,0.4628651059622724,0.2965731974135512,0.0452143624958125,0.1998973860786015,0.0064058597348467,-3.8102352581224,-3.8163299641917785,0.8875417148470287,0.4603552644003631,0.520107788508222,0.0,1.0,0.2
44,-0.1318891983191304,0.4822916538431253,0.2994184976494368,0.0186698490983234,0.1995596010304974,0.0132652039768965,-3.848277168104024,-2.833529669786779,1.0930751444998048,0.4603552644003631,0.520107788508222,1.0,1.0,1.0
45,-0.0876417313182891,0.4922590039110842,0.2999968807264964,0.0013680476498443,0.1982579743658982,0.0263396203528225,-2.888457369200158,-1.837058547725344,2.0915207450780477,0.4603552644003631,0.520107788508222,0.0,0.0,0.0
46,-0.0424456621841043,0.4981951081270799,0.299580207298783,-0.0158650368678479,0.1960789441361849,0.039408725765227,-2.9029881506453865,-1.8292731674994849,2.109111854936009,0.4603552644003631,0.520107788508222,0.0,0.0,0.0
47,-0.2606523262870023,0.4266853229268309,-0.0987435648613571,0.283283794803852,-0.1513515567000169,0.1307390771134689,0.0,0.0,0.0,0.5695862475945986,0.1947356913749467,-0.8,-0.8,-0.8
48,-0.2575599606909226,0.4285590585308989,-0.1035656815716699,0.2815566543354916,-0.1636778476384706,0.11493285949822,-0.2301859615007585,0.5434774139707234,3.1914860650969064,0.5695862475945986,0.1947356913749467,-0.8,-0.8,0.4
49,-0.2437043826761299,0.4365869602547085,-0.1017575483743377,0.2822151685307583,-0.1766223528485453,0.0938325341991996,-1.0194788744133985,-0.2041764683952645,3.9423159534671854,0.5695862475945986,0.1947356913749467,-0.8,-0.8,-0.2
50,-0.2183233133585588,0.4498165524345903,-0.0930423876188768,0.2852071424529524,-0.1867796694009315,0.0715077275438027,-1.822384111264914,-0.9777210595451284,3.906025192649381,0.5695862475945986,0.1947356913749467,-0.8,-0.8,-0.2
51,-0.1803959617717928,0.4663231679601924,-0.077068417993581,0.2899318177571525,-0.1940124769020946,0.0485711725853329,-2.6340438555295465,-1.76769997149932,3.8299749154203977,0.5695862475945986,0.1947356913749467,-0.8,-0.8,0.0
52,-0.1288120367861903,0.4831226129865927,-0.05337691584277,0.2952133209310071,-0.1985070958058131,0.0243912466828104,-3.4553939264026514,-2.576154913664917,3.916745209710179,0.5695862475945986,0.1947356913749467,-0.4,-0.8,0.0
53,-0.068923597033168,0.4952267538936173,-0.0215397867193405,0.2992257301571596,-0.1999993678950426,-0.0005028335543583,-3.892132176542457,-3.406371014087954,3.971703999429502,0.5695862475945986,0.1947356913749467,0.0,-0.4,0.0
54,-0.0072762595874393,0.4999470532430571,0.0149303457516058,0.2996282442890481,-0.1983671902018113,-0.0255040751927688,-3.938591318104138,-3.8722241165407154,3.990153534763357,0.5695862475945986,0.1947356913749467,0.0,0.0,0.0
55,0.0552368371369154,0.4969395253178296,0.0521113882228784,0.2954393393194015,-0.1936527758773683,-0.0499860219960514,-3.986916049563712,-3.972566569391708,3.970582654454909,0.5695862475945986,0.1947356913749467,0.2,0.2,0.0
56,0.114592059090254,0.4866915450194874,0.0875983946924123,0.2869259856606095,-0.1860609148243746,-0.0733575897553675,-3.836900342696577,-3.874514612955364,3.913489514743607,0.5695862475945986,0.1947356913749467,0.0,0.2,0.0
57,0.1730467448810656,0.4691000150139278,0.1213759674486879,0.2743499125676825,-0.1759362052819303,-0.0951128365206003,-3.8886214423599768,-3.826561554638874,3.821351464370151,0.5695862475945986,0.1947356913749467,0.0,0.2,0.0
58,0.2296929204557455,0.4441184102156884,0.1535037387702638,0.2577529867597087,-0.163723983922063,-0.1148671279726626,-3.9438462765809135,-3.839177340592226,3.698349810079173,0.5695862475945986,0.1947356913749467,0.0,0.2,0.2
59,0.283533813405505,0.4118356184884114,0.1837936694793254,0.2371073323609467,-0.1482012086212388,-0.1342996714932842,-3.999172504512439,-3.891833769294003,3.9609413467729833,0.5695862475945986,0.1947356913749467,0.2,0.2,0.0
60,0.3312120584556403,0.3745645102429987,0.2118315462915004,0.2124320973764367,-0.1312679302334419,-0.1508931094922105,-3.8550101494430433,-3.965475410550046,3.77548779951449,0.5695862475945986,0.1947356913749467,0.0,0.4,0.2
61,0.3745274192071338,0.3312539996166746,0.2357141488137303,0.1855770461264501,-0.1115967803916801,-0.1659703546004861,-3.901976924984373,-3.815472193990995,3.947123410658927,0.5695862475945986,0.1947356913749467,1.0,-0.4,1.0
62,0.4036078431259352,0.2951282923869389,0.2594367338660525,0.1506405693062629,-0.0850475976503792,-0.181016314551753,-2.9534502064932795,-4.484381327653802,4.861531811917257,0.5695862475945986,0.1947356913749467,0.0,0.0,0.0
63,0.4294153818349128,0.2561297129260405,0.2784168759218515,0.1117320151161535,-0.0584056517364874,-0.1912819381050812,-2.978206583321349,-4.597325637556516,4.547946790608801,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
64,0.4447503334127302,0.2284669361839154,0.2892968545355686,0.0794187002904607,-0.0374953109342467,-0.1964538155850991,-2.0138968460568694,-3.619627674272504,3.4299270514433085,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
65,0.4519023530834135,0.2139725759943872,0.2947876970590307,0.0556795623423272,-0.0227472030947577,-0.1987022011739322,-1.0290040753076375,-2.586011097389684,2.374905318076004,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
66,0.4521488519783518,0.2134512020454756,0.2971466315479064,0.0412780735952242,-0.0140212352612171,-0.1995079070156107,-0.036714394717724,-1.5485609984477462,1.3948000433761851,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
67,0.4455059361742787,0.2269900016156646,0.2977846888237757,0.0363906458053038,-0.0109609853257572,-0.1996994161250566,0.9601033883733072,-0.5229785470185043,0.4880114525938816,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
68,0.4306906867442214,0.2539793935574122,0.2971940713924033,0.0409351185317335,-0.0131546949954764,-0.1995669160947675,1.9603533047320552,0.4862433967689884,-0.3497777761541095,0.5695862475945986,0.1947356913749467,1.0,1.0,-0.8
69,0.4052046248133233,0.29293209457124,0.29497276129915,0.0546906764591063,-0.020189376934138,-0.1989783632936287,2.9645019564414485,1.4785504849348663,-1.1235743698534495,0.5695862475945986,0.1947356913749467,1.0,1.0,1.0
70,0.3655681171951148,0.3411157452983061,0.2898808729518888,0.0772598181246297,-0.0204135057892662,-0.1989554944739943,3.974556750400719,2.455458149264917,-0.035856422583699,0.5695862475945986,0.1947356913749467,0.0,0.0,0.0
71,0.3199059763683273,0.3842657495585929,0.2831067725727482,0.0992499638460498,-0.0205680478747216,-0.1989395772756722,4.002185906899222,2.4420237748849924,-0.0247262530505646,0.5695862475945986,0.1947356913749467,-0.8,-0.8,1.0
72,0.279771559803433,0.4144006205655996,0.2780686686619679,0.11259580591017,-0.0143458438300134,-0.1994848284075881,3.1964396730227747,1.513720146766594,0.994129897830412,0.5695862475945986,0.1947356913749467,-0.8,-0.8,1.0
73,0.2480045360645758,0.4341586692574438,0.2759322389837849,0.1177344447873917,-0.002148795069806,-0.1999884563662312,2.3821642099129328,0.5904801336690062,1.9431764534910552,0.5695862475945986,0.1947356913749467,-0.8,-0.8,1.0
74,0.2263969019822342,0.4458076297831236,0.277113206933223,0.1149272402139054,0.0155042606677453,-0.1993981391616948,1.5629102390562684,-0.3231391925787776,2.812055877172992,0.5695862475945986,0.1947356913749467,-0.8,-0.8,1.0
75,0.2160237639374584,0.4509254189046047,0.2813394411470918,0.1041543031038181,0.0379069953443648,-0.1963747939628767,0.7363897495944246,-1.227931188171929,3.599746072513567,0.5695862475945986,0.1947356913749467,-0.8,-0.8,-0.8
76,0.2174206004071346,0.4502535757976843,0.287652780253411,0.0851814417140424,0.053331494586455,-0.1927582726763625,-0.0986766234494451,-2.122001789467351,2.522120098674147,0.5695862475945986,0.1947356913749467,-0.8,-0.8,-0.8
77,0.2306376351533065,0.4436285397163829,0.2944155730315047,0.0576148449319331,0.0622851016017603,-0.190054113658343,-0.9412440844550888,-3.0127625557238518,1.488719907854151,0.5695862475945986,0.1947356913749467,-0.2,-0.8,-0.8
78,0.2471538276110302,0.4346435154206459,0.2992476324757073,0.0212333336450972,0.0653526575519097,-0.1890212425916801,-1.1970431519341431,-3.896529132064665,0.5151546026772381,0.5695862475945986,0.1947356913749467,1.0,1.0,0.8
79,0.2502899486755257,0.4328451704616822,0.2999423722259854,-0.0058799101564871,0.0728073131538291,-0.1862769313450279,-0.2301480137955256,-2.878729723436258,1.2643699010522589,0.5695862475945986,0.1947356913749467,0.0,0.0,0.0
80,0.2534705593666334,0.430990342739099,0.2982359213746109,-0.0324859231335182,0.0796619097547088,-0.1834502115949519,-0.2344000070780672,-2.829717788583985,1.1801329565537426,0.5695862475945986,0.1947356913749467,0.0,0.0,0.0
81,0.165329308662923,0.4718752162352245,-0.2420042784729859,0.1772961623971863,0.10329258799132,0.1712619083919579,0.0,0.0,0.0,0.1647908384521542,0.2345950110422986,-0.8,-0.8,-0.8
82,0.1546271822086205,0.4754896786705491,-0.2683167807908435,0.134186829256967,0.0881017440794143,0.1795496663604958,0.7191416466759984,5.365103123547756,2.754970083830029,0.1647908384521542,0.2345950110422986,-0.8,-0.8,-0.8
83,0.1529867308481185,0.4760200207810648,-0.2872582546089007,0.0865025731354159,0.0749017871863756,0.1854446609538459,0.1097563942424772,5.450663643309201,2.301321480593161,0.1647908384521542,0.2345950110422986,-0.2,-0.8,-0.8
84,0.153138912194718,0.4759710848064391,-0.2975424566599558,0.0383208361698736,0.0647046550063737,0.1892440424967353,-0.0101767393452382,5.233290964613263,1.7321296107598887,0.1647908384521542,0.2345950110422986,0.0,-0.8,-0.8
85,0.1521872128286017,0.4762762352369282,-0.2998967770961545,-0.0078691223995711,0.0582722141867416,0.1913226307935747,0.0636253228906256,4.912141645300995,1.0759295020697734,0.1647908384521542,0.2345950110422986,-0.2,-0.8,-0.8
86,0.1531567269610515,0.4759653527165374,-0.2958141569903653,-0.049939809011244,0.0565827048479038,0.1918290841142056,-0.0648167083697019,4.4885253675958845,0.2807159769542858,0.1647908384521542,0.2345950110422986,-0.8,-0.8,-0.8
87,0.1652722677937794,0.4718951975791884,-0.2873263244469626,-0.0862762034387161,0.0609211599907477,0.1904957014354437,-0.813682227657008,3.961755081541243,-0.7223773842623586,0.1647908384521542,0.2345950110422986,-0.8,-0.2,-0.8
88,0.1897051942748291,0.4626142445549524,-0.274584527496466,-0.1208442686251297,0.0728958300404009,0.1862423098082736,-1.6640753585426704,3.911477181888744,-2.0228237619023632,0.1647908384521542,0.2345950110422986,-0.8,0.0,-0.8
89,0.22726586207041,0.4453652747323183,-0.2573606553615665,-0.1541606080419541,0.0941876204038685,0.1764332512953745,-2.6320239062109656,3.982021678647048,-3.733153207171029,0.1647908384521542,0.2345950110422986,-0.8,0.0,1.0
90,0.2784726857998286,0.4152745637086744,-0.2367384668164221,-0.1842685494852818,0.1149338646839822,0.1636771418030143,-3.7833352029423417,3.874453413663196,-3.878483328058636,0.1647908384521542,0.2345950110422986,1.0,0.0,1.0
91,0.3210280868463188,0.3833287981039154,-0.2153557569405614,-0.2088585596822831,0.1342941565172329,0.1482062060958479,-3.389168153188081,3.459251570374033,-3.946780133287282,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
92,0.3551656361726807,0.3519337592247367,-0.2018451715025425,-0.2219426203799288,0.1515798056910842,0.1304743749042438,-2.953644625144333,1.9958830259935336,-3.943692824493232,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
93,0.380309735255542,0.3245989914800407,-0.1978843369392245,-0.2254812391178553,0.166163099606984,0.111309587767629,-2.3649803128582683,0.5635550448893875,-3.8351507743138415,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
94,0.3961755070846472,0.3050327319915399,-0.2022540619085216,-0.2215700666640327,0.1776313479012642,0.091908129361771,-1.6038466101798272,-0.6222473103038988,-3.5888494598097425,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
95,0.4029114608170319,0.2960782915755314,-0.2127041678929428,-0.2115583535598884,0.1859197475296276,0.0737146354431704,-0.7133560497982793,-1.5356770297249889,-3.1832344126583374,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
96,0.4003893228333494,0.2994801999482635,-0.2269482511391479,-0.1962001307463434,0.1913406461638588,0.0582130322659537,0.2696012790037245,-2.2229774548176966,-2.614395485246404,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
97,0.3874578932715817,0.3160322466799038,-0.2429794876257155,-0.1759572919578632,0.1944692561714659,0.0467087615348207,1.3372910466426462,-2.7406403699868167,-1.8977420431762155,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
98,0.3613384420213335,0.3455930125416244,-0.2591190338001776,-0.1511863959569854,0.1959195898370641,0.0401934611358186,2.511924790443218,-3.138202197109278,-1.062372572652298,0.1647908384521542,0.2345950110422986,1.0,0.2,-0.8
99,0.3172106764534667,0.3864937085437926,-0.2686328481898937,-0.1335529590588897,0.1987302821986892,0.022500554153828,3.832696110055279,-2.126306001609832,-2.852178101956097,0.1647908384521542,0.2345950110422986,1.0,1.0,-0.2
100,0.2494818479952489,0.4333114440225131,-0.2708236858639123,-0.1290524357580472,0.1999617378326721,-0.0039119564079461,5.247565647639482,-0.5311003704297016,-4.211318875806228,0.1647908384521542,0.2345950110422986,0.0,0.0,0.0
101,0.1673102978029825,0.4711764682675455,-0.2731430389317205,-0.1240680469869039,0.1975977019729919,-0.0309054716028192,5.767774506780291,-0.5833209086428393,-4.3159006519899785,0.1647908384521542,0.2345950110422986,-0.8,0.2,1.0
102,0.0840885085440057,0.4928784056243939,-0.2733966246882743,-0.1235082410572625,0.1934448881779193,-0.0507845964622372,5.482013530095808,-0.065207234275815,-3.233550315531135,0.1647908384521542,0.2345950110422986,-0.8,0.0,1.0
103,0.0036600967722284,0.4999866035121519,-0.2740115076666906,-0.1221380107346896,0.189826175125719,-0.0629763704665476,5.145791067694957,-0.1593534773465621,-2.024391835398307,0.1647908384521542,0.2345950110422986,-0.8,0.0,1.0
104,-0.0701404382137832,0.4950558745507202,-0.2748191716588037,-0.1203096957388262,0.1881031654485157,-0.0679499753366276,4.713066453963565,-0.2120758213311178,-0.8377524816717727,0.1647908384521542,0.2345950110422986,-0.8,0.0,0.8
105,-0.1343489515893405,0.4816122498513145,-0.2756174722333065,-0.1184694433165047,0.1882314801537064,-0.0675937118313888,4.179277509155714,-0.2128377037221921,0.0602666606718259,0.1647908384521542,0.2345950110422986,-0.8,1.0,1.0
106,-0.1872800107183002,0.4636013347536365,-0.2710589051205879,-0.1285576522608753,0.1903595912872017,-0.0613451383971827,3.5612904991769407,1.1746665257533346,1.0506333998741073,0.1647908384521542,0.2345950110422986,-0.8,1.0,1.0
107,-0.2286152435042096,0.4446741171211913,-0.2603586459164545,-0.1490415227262197,0.1937496320280659,-0.0496092742235668,2.895232047227309,2.452682322108137,1.9444884887882845,0.1647908384521542,0.2345950110422986,-0.8,1.0,1.0
108,-0.2587751389080273,0.427826398768392,-0.242175125144616,-0.1770627254991562,0.1973306988315452,-0.0325667821353905,2.199740105514248,3.5461095796907007,2.7725064282993084,0.1647908384521542,0.2345950110422986,-0.8,0.4,1.0
109,-0.2783967711895431,0.4153254600806904,-0.2190076440308262,-0.2050259784906948,0.1997418612274043,-0.010158192428397,1.4812592353538645,3.85534605932213,3.5889247498133474,0.1647908384521542,0.2345950110422986,-0.8,0.2,0.4
110,-0.2879190403978261,0.4087818809296652,-0.1927932041446937,-0.2298494734290737,0.1994939408147974,0.0142185645612382,0.7355589246619556,3.832927497532365,3.882287879435349,0.1647908384521542,0.2345950110422986,-0.8,0.4,-0.8
111,-0.2874468638131514,0.4091140433717518,-0.1631469638550307,-0.2517599415810332,0.1980922584456296,0.0275582500153743,-0.0367524653842764,3.913876633200313,2.135165416570365,0.1647908384521542,0.2345950110422986,-0.8,0.4,-0.8
112,-0.2765931109418065,0.4165288117039846,-0.1316307532819983,-0.2695799413725244,0.1977415388627418,0.0299713831545148,-0.8368407299295052,3.843836988007648,0.388099563233254,0.1647908384521542,0.2345950110422986,-0.8,0.6,0.2
113,-0.2541777062642802,0.4305736796858689,-0.0980404582407982,-0.2835278973010139,0.1972010357201049,0.0333429379467062,-1.6841835237783052,3.86145577965358,0.5434578198118614,0.1647908384521542,0.2345950110422986,-0.8,0.6,0.0
114,-0.2179496974860658,0.4499976992893768,-0.0631705735564433,-0.2932737264682091,0.1965662434479514,0.0369013812310687,-2.617671648181888,3.843934053151692,0.5752925163044628,0.1647908384521542,0.2345950110422986,-0.8,0.8,-0.2
115,-0.1642417080701382,0.4722548690381111,-0.0259685995550645,-0.2988739397089494,0.1971919125018405,0.0333968508076204,-3.703214855564748,3.994345871114528,-0.5665900298163478,0.1647908384521542,0.2345950110422986,1.0,1.0,1.0
116,-0.1168264720451476,0.486160030678669,0.0152558100662832,-0.2996118493304653,0.1968306359312639,0.0354640770201938,-3.1469550625809144,4.378196802934033,0.3339973845384954,0.1647908384521542,0.2345950110422986,0.0,0.0,0.0
117,-0.057981995761657,0.4966267090758361,0.051096822241866,-0.2956164994664255,0.1963924393606544,0.0378154698763832,-3.807223346932643,3.828712261185798,0.3806809510338466,0.1647908384521542,0.2345950110422986,0.0,0.0,0.0
118,0.0131693246818982,0.4998265387986343,0.0819910688380566,-0.2885783509392086,0.1958967266018971,0.0403047454608211,-4.538054277399504,3.3635325822195705,0.4039624144765046,0.1647908384521542,0.2345950110422986,1.0,-0.8,0.0
119,0.0787500386893603,0.4937594874090261,0.1000940595782655,-0.2828094397949662,0.1953352642143306,0.0429433877834253,-4.195863033237351,2.0162958073009865,0.4293581416498097,0.1647908384521542,0.2345950110422986,1.0,-0.8,1.0
